month,hsk,name,country,export_kusd,export_tons,import_kusd,import_tons,balance_kusd
2026.07,8542321020,SRAM (에스램),필리핀,0,0.0,98,0.1,-98
2026.07,8542321030,Flash (플래시 메모리),필리핀,0,0.0,38,0.0,-38
2026.07,8542321090,Other memory (기타),필리핀,0,0.0,227,0.1,-227
2026.07,8542322000,Hybrid IC (하이브리드),필리핀,0,0.0,1,0.0,-1
2026.07,8542323000,MCP (복합구조칩),필리핀,2583,0.0,33,0.0,2550
2026.07,8542324000,MCO (복합부품),필리핀,0,0.0,7,0.0,-7
2026.07,8542321010,DRAM (디램),헝가리,151,0.0,0,0.0,151
2026.07,8542323000,MCP (복합구조칩),헝가리,2103,0.1,0,0.0,2103
2026.07,8542324000,MCO (복합부품),헝가리,2112,0.0,0,0.0,2112
2026.07,8542321090,Other memory (기타),호주,1,0.0,0,0.0,1
2026.07,8542321010,DRAM (디램),홍콩,262606,17.5,788,0.5,261819
2026.07,8542321020,SRAM (에스램),홍콩,363,0.5,83,0.0,279
2026.07,8542321030,Flash (플래시 메모리),홍콩,235486,5.6,153,0.0,235333
2026.07,8542321090,Other memory (기타),홍콩,30443,2.1,5537,0.3,24906
2026.07,8542322000,Hybrid IC (하이브리드),홍콩,390,0.0,0,0.0,390
2026.07,8542323000,MCP (복합구조칩),홍콩,3079774,56.3,197,0.0,3079576
2026.07,8542324000,MCO (복합부품),홍콩,457275,4.3,8,0.0,457267
